Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Spin Time:Imbalance or Serial Spinning,CPU Time:Spin Time:Lock Contention,CPU Time:Spin Time:Other,CPU Time:Overhead Time,CPU Time:Overhead Time:Creation,CPU Time:Overhead Time:Scheduling,CPU Time:Overhead Time:Reduction,CPU Time:Overhead Time:Atomics,CPU Time:Overhead Time:Other,Module,Function (Full),Source File,Start Address
copy_rvec_to_nbat_real,40.360307,40.360307,0.0,0.0,40.360307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"copy_rvec_to_nbat_real(int const*, int, int, float const (*)[3], int, float*, int)",[Unknown],0xf6e790
dd_move_f,37.486817,37.486817,0.0,0.030016,37.456801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dd_move_f(gmx_domdec_t*, float (*)[3], float (*)[3])",[Unknown],0x1c0a60
dd_move_x,35.057743,35.057743,0.0,0.0,35.057743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dd_move_x(gmx_domdec_t*, float (*)[3], float (*)[3])",[Unknown],0x1bf4f0
"settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>.isra.4",33.814122,33.814122,0.0,0.0,33.814122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"void settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)0>(gmx_settledata*, int, int, float const*, float const*, float*, float, float*, float (*)[3], bool*).isra.4",[Unknown],0xeff600
do_pairs,33.510774,33.510774,0.0,0.060007,33.450767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"do_pairs(int, int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float const*, float*, t_mdatoms const*, t_forcerec const*, int, gmx_grppairener_t*, int*)",[Unknown],0x1801d0
spread_on_grid._omp_fn.0,29.288667,29.288667,0.0,0.0,29.288667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,spread_on_grid._omp_fn.0,[Unknown],0x21f180
__memset_sse2,28.302146,28.302146,0.180000,0.390000,27.732146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libc-2.17.so,__memset_sse2,[Unknown],0x88e40
nbnxn_atomdata_add_nbat_f_to_f._omp_fn.1,27.423859,27.423859,0.0,0.040001,27.383858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,nbnxn_atomdata_add_nbat_f_to_f._omp_fn.1,[Unknown],0xf6d4f0
urey_bradley_noener_simd,27.027204,27.027204,0.0,0.020002,27.007202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"urey_bradley_noener_simd(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], t_pbc const*, t_graph const*, float, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x169db0
pdihs_noener_simd,26.321129,26.321129,0.0,0.020004,26.301125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"pdihs_noener_simd(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], t_pbc const*, t_graph const*, float, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x16c630
dih_angle_simd,24.475029,24.475029,0.0,0.010001,24.465029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dih_angle_simd(float const (*)[3], int const*, int const*, int const*, int const*, float const*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*, gmx::SimdFloat*)",[Unknown],0x163c60
hc2cbdftv_16,24.044034,24.044034,0.0,0.010004,24.034030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,hc2cbdftv_16,[Unknown],0x132c7c0
update_coords._omp_fn.3,23.477956,23.477956,0.0,0.030013,23.447943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,update_coords._omp_fn.3,[Unknown],0xfd05d0
hc2cfdftv_16,23.050577,23.050577,0.0,0.0,23.050577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,hc2cfdftv_16,[Unknown],0x13306f0
n1fv_13,22.793149,22.793149,0.0,0.0,22.793149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n1fv_13,[Unknown],0x12150b0
n1bv_13,22.641233,22.641233,0.0,0.010002,22.631231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n1bv_13,[Unknown],0x1205d50
do_redist_pos_coeffs,20.638225,20.638225,0.0,0.0,20.638225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"do_redist_pos_coeffs(gmx_pme_t*, t_commrec*, int, int, int, float (*)[3], float*)",[Unknown],0x212690
gmx_sum_qgrid_dd,18.409141,18.409141,0.0,0.0,18.409141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"gmx_sum_qgrid_dd(gmx_pme_t*, float*, int)",[Unknown],0x201b80
copy_pmegrid_to_fftgrid,18.382466,18.382466,0.0,0.0,18.382466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"copy_pmegrid_to_fftgrid(gmx_pme_t const*, float*, float*, int)",[Unknown],0x203530
t2bv_20,15.600961,15.600961,0.0,0.0,15.600961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,t2bv_20,[Unknown],0x130d320
t2fv_20,15.543802,15.543802,0.0,0.0,15.543802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,t2fv_20,[Unknown],0x13121e0
n2fv_14,15.157173,15.157173,0.0,0.010002,15.147171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n2fv_14,[Unknown],0x1291fe0
do_force_cutsVERLET.isra.42,15.083041,15.083041,0.0,0.0,15.083041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"do_force_cutsVERLET(_IO_FILE*, t_commrec*, t_inputrec*, long, t_nrnb*, gmx_wallcycle*, gmx_localtop_t*, gmx_groups_t*, float (*)[3], gmx::ArrayRef<gmx::BasicVector<float>>, history_t*, gmx::ArrayRef<gmx::BasicVector<float>>, float (*)[3], t_mdatoms*, gmx_enerdata_t*, t_fcdata*, float*, t_graph*, t_forcerec*, interaction_const_t*, gmx_vsite_t*, float*, double, gmx_edsam*, int, int, DdOpenBalanceRegionBeforeForceComputation, DdCloseBalanceRegionAfterForceComputation).isra.42",[Unknown],0xfb8010
pbc_dx_aiuc,14.974727,14.974727,0.0,0.030002,14.944725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"pbc_dx_aiuc(t_pbc const*, float const*, float const*, float*)",[Unknown],0x286a70
pme_calc_pidx_wrapper._omp_fn.0,13.572277,13.572277,0.0,0.0,13.572277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,pme_calc_pidx_wrapper._omp_fn.0,[Unknown],0x2110b0
lincs_matrix_expand,13.136747,13.136747,0.0,0.0,13.136747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"lincs_matrix_expand(gmx_lincsdata const*, lincs_task_t const*, float const*, float*, float*, float*)",[Unknown],0xee1760
copy_fftgrid_to_pmegrid,12.757779,12.757779,0.0,0.010012,12.747767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"copy_fftgrid_to_pmegrid(gmx_pme_t*, float const*, float*, int, int, int)",[Unknown],0x203af0
do_lincs.isra.13,12.397007,12.397007,0.0,0.0,12.397007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"do_lincs(float (*)[3], float (*)[3], float (*)[3], t_pbc*, gmx_lincsdata*, int, float const*, t_commrec*, int, float, int*, float, float (*)[3], int, float (*)[3]).isra.13",[Unknown],0xee2ee0
make_local_bondeds_excls._omp_fn.0,11.866636,11.866636,0.0,0.0,11.866636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,make_local_bondeds_excls._omp_fn.0,[Unknown],0x1e8360
dd_pmeredist_f,11.042295,11.042295,0.0,0.010000,11.032296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dd_pmeredist_f(gmx_pme_t*, pme_atomcomm_t*, int, float (*)[3], int)",[Unknown],0x211bd0
do_dih_fup,9.001059,9.001059,0.0,0.040002,8.961057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"do_dih_fup(int, int, int, int, float, float*, float*, float*, float*, float*, float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float const (*)[3], int, int, int)",[Unknown],0x16b680
t2fv_20,8.720970,8.720970,0.0,0.010005,8.710965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,t2fv_20,[Unknown],0x12bfa00
PMPI_Irecv,8.134195,8.114190,0.0,0.010001,8.104188,0.0,0.0,0.020006,0.0,0.0,0.020006,0.0,0.0,0.0,0.0,0.0,0.0,libmpi_mt.so,PMPI_Irecv,irecv.c,0xcd530
t2bv_20,8.053021,8.053021,0.0,0.0,8.053021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,t2bv_20,[Unknown],0x12ba9e0
lincs_update_atoms,7.919345,7.919345,0.0,0.010005,7.909339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"lincs_update_atoms(gmx_lincsdata*, int, float, float const*, float (*)[3], float const*, float (*)[3])",[Unknown],0xee1d70
n2bv_14,7.894054,7.894054,0.0,0.0,7.894054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n2bv_14,[Unknown],0x128da00
__atan2f_finite,7.475830,7.475830,0.0,0.010000,7.465829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libm-2.17.so,__atan2f_finite,[Unknown],0x2add0
n2bv_8,6.754071,6.754071,0.0,0.0,6.754071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n2bv_8,[Unknown],0x1291770
n2fv_8,6.402635,6.402635,0.0,0.020008,6.382627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n2fv_8,[Unknown],0x1295d50
(anonymous namespace)::reduce_thread_forces._omp_fn.1,6.337040,6.337040,0.0,0.020005,6.317035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,(anonymous namespace)::reduce_thread_forces._omp_fn.1,[Unknown],0x1780a0
calc_ke_part_normal._omp_fn.0,5.928428,5.928428,0.0,0.020002,5.908426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,calc_ke_part_normal._omp_fn.0,[Unknown],0xfcb270
bonds,5.912613,5.912613,0.0,0.020005,5.892608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"bonds(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float, float*, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x1654c0
dih_angle,5.875651,5.875651,0.0,0.010001,5.865650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dih_angle(float const*, float const*, float const*, float const*, t_pbc const*, float*, float*, float*, float*, float*, int*, int*, int*)",[Unknown],0x16b3a0
urey_bradley,5.554882,5.554882,0.0,0.010000,5.544882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"urey_bradley(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float, float*, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x1691f0
calcBondedForces._omp_fn.0,5.455424,5.455424,0.0,0.0,5.455424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,calcBondedForces._omp_fn.0,[Unknown],0x1785e0
gmx_pme_receive_f,5.218727,5.218727,0.0,0.0,5.218727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"gmx_pme_receive_f(t_commrec*, gmx::ForceWithVirial*, float*, float*, float*, float*, float*)",[Unknown],0x2104e0
PMPI_Allreduce,4.939905,4.221911,0.0,1.113152,3.108758,0.0,0.0,0.717994,0.0,0.0,0.717994,0.0,0.0,0.0,0.0,0.0,0.0,libmpi_mt.so,PMPI_Allreduce,allreduce.c,0x67f60
dd_move_x_specat,4.895660,4.895660,0.0,0.020007,4.875653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dd_move_x_specat(gmx_domdec_t*, gmx_domdec_specat_comm_t*, float const (*)[3], float (*)[3], float (*)[3], int)",[Unknown],0x1e31b0
r2cb_16,4.685766,4.685766,0.0,0.0,4.685766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,r2cb_16,[Unknown],0x1195440
sincosf,4.555575,4.555575,0.0,0.0,4.555575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libm-2.17.so,sincosf,[Unknown],0x32a40
apply,4.396608,4.396608,0.0,0.0,4.396608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,apply,[Unknown],0x133db20
"settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)1>",4.366674,4.366674,0.0,0.010005,4.356670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"void settleTemplate<gmx::SimdFloat, gmx::SimdFBool, (int)8, float const*, (bool)1, (bool)1>(gmx_settledata*, int, int, float const*, float const*, float*, float, float*, float (*)[3], bool*)",[Unknown],0xf01120
PMPI_Reduce,4.046772,3.627700,0.0,0.049991,3.577709,0.0,0.0,0.419072,0.0,0.0,0.419072,0.0,0.0,0.0,0.0,0.0,0.0,libmpi_mt.so,PMPI_Reduce,reduce.c,0xfd2e0
bond_angle,3.904472,3.904472,0.0,0.0,3.904472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"bond_angle(float const*, float const*, float const*, t_pbc const*, float*, float*, float*, int*, int*)",[Unknown],0x167530
r2cf_16,3.857451,3.857451,0.0,0.010009,3.847442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,r2cf_16,[Unknown],0x1157740
n2bv_14,3.694033,3.694033,0.0,0.0,3.694033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,n2bv_14,[Unknown],0x121e390
[libgomp.so.1.0.0],3.625650,3.595653,0.0,0.010007,3.585646,0.0,0.0,0.029997,0.0,0.029997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1.0.0,[libgomp.so.1.0.0],[Unknown],0x0
update_constraints._omp_fn.2,3.576917,3.576917,0.0,0.0,3.576917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,update_constraints._omp_fn.2,[Unknown],0xfcbbc0
close_ci_entry_simple,3.428846,3.428846,0.0,0.0,3.428846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,close_ci_entry_simple(nbnxn_pairlist_t*),[Unknown],0xf7bef0
pdihs,3.298393,3.298393,0.0,0.0,3.298393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"pdihs(int, int const*, t_iparams const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float, float*, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x16bbe0
__acosf_finite,3.266328,3.266328,0.0,0.0,3.266328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libm-2.17.so,__acosf_finite,[Unknown],0x2a7e0
get_cell_range,3.159728,3.159728,0.0,0.0,3.159728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"get_cell_range(float, float, int, float, float, float, float, float, int*, int*)",[Unknown],0xf7b400
sum_forces._omp_fn.3,2.360089,2.360089,0.0,0.0,2.360089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,sum_forces._omp_fn.3,[Unknown],0xfb3960
erfcf,2.353813,2.353813,0.0,0.0,2.353813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libm-2.17.so,erfcf,[Unknown],0x30310
PMPI_Scatter,2.121928,1.841941,0.0,0.060003,1.781938,0.0,0.0,0.279987,0.0,0.0,0.279987,0.0,0.0,0.0,0.0,0.0,0.0,libmpi_mt.so,PMPI_Scatter,scatter.c,0x109100
nbnxn_atomdata_copy_x_to_nbat_x._omp_fn.0,2.000881,2.000881,0.0,0.0,2.000881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,nbnxn_atomdata_copy_x_to_nbat_x._omp_fn.0,[Unknown],0xf6f9b0
atoms2md._omp_fn.0,1.937863,1.937863,0.0,0.0,1.937863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,atoms2md._omp_fn.0,[Unknown],0xf42ca0
PMPI_Scatterv,1.920003,1.661005,0.0,0.0,1.661005,0.0,0.0,0.258998,0.0,0.0,0.258998,0.0,0.0,0.0,0.0,0.0,0.0,libmpi_mt.so,PMPI_Scatterv,scatterv.c,0x109d40
dd_make_local_constraints._omp_fn.0,1.907660,1.907660,0.0,0.0,1.907660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,dd_make_local_constraints._omp_fn.0,[Unknown],0x1dbe70
cmap_dihs,1.819306,1.819306,0.0,0.0,1.819306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"cmap_dihs(int, int const*, t_iparams const*, gmx_cmap_t const*, float const (*)[3], float (*)[4], float (*)[3], t_pbc const*, t_graph const*, float, float*, t_mdatoms const*, t_fcdata*, int*)",[Unknown],0x171520
calc_x_times_f,1.798589,1.798589,0.0,0.0,1.798589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"calc_x_times_f(int, float const (*)[3], float const (*)[3], int, float const (*)[3], float (*)[3])",[Unknown],0xedff90
berendsen_pscale._omp_fn.0,1.789372,1.789372,0.0,0.0,1.789372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,berendsen_pscale._omp_fn.0,[Unknown],0xef2c70
dd_partition_system,1.688766,1.688766,0.0,0.0,1.688766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"dd_partition_system(_IO_FILE*, long, t_commrec*, int, int, t_state*, gmx_mtop_t const*, t_inputrec const*, t_state*, std::vector<gmx::BasicVector<float>, gmx::Allocator<gmx::BasicVector<float>, gmx::AlignedAllocationPolicy>>*, gmx::MDAtoms*, gmx_localtop_t*, t_forcerec*, gmx_vsite_t*, gmx_constr*, t_nrnb*, gmx_wallcycle*, int)",[Unknown],0x1d1e50
make_dd_indices,1.601631,1.601631,0.0,0.0,1.601631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgromacs_mpi.so.3.3.0,"make_dd_indices(gmx_domdec_t*, int const*, int)",[Unknown],0x1ace10
